Ore Name,ItemStack,Item ID,Display Name,Wildcard
stainedClayWhite,1xtile.clayHardenedStained@0,minecraft:stained_hardened_clay,White Stained Clay,false
stainedClayYellow,1xtile.clayHardenedStained@4,minecraft:stained_hardened_clay,Yellow Stained Clay,false
stainedGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,Black Stained Glass,false
stainedGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,Blue Stained Glass,false
stainedGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,Brown Stained Glass,false
stainedGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,Cyan Stained Glass,false
stainedGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,Gray Stained Glass,false
stainedGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,Green Stained Glass,false
stainedGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,Light Blue Stained Glass,false
stainedGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,Light Gray Stained Glass,false
stainedGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,Lime Stained Glass,false
stainedGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,Magenta Stained Glass,false
stainedGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,Orange Stained Glass,false
stainedGlassPaneBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,Black Stained Glass Pane,false
stainedGlassPaneBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,Blue Stained Glass Pane,false
stainedGlassPaneBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,Brown Stained Glass Pane,false
stainedGlassPaneCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,Cyan Stained Glass Pane,false
stainedGlassPaneGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,Gray Stained Glass Pane,false
stainedGlassPaneGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
stainedGlassPaneLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
stainedGlassPaneLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
stainedGlassPaneLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
stainedGlassPaneMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
stainedGlassPaneOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
stainedGlassPanePink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
stainedGlassPanePurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
stainedGlassPaneRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
stainedGlassPaneWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
stainedGlassPaneYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
stainedGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,Pink Stained Glass,false
stainedGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,Purple Stained Glass,false
stainedGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,Red Stained Glass,false
stainedGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,White Stained Glass,false
stainedGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,Yellow Stained Glass,false
stairWood,1xtile.stairsWood@0,minecraft:oak_stairs,Oak Wood Stairs,false
stairWood,1xtile.stairsWoodSpruce@0,minecraft:spruce_stairs,Spruce Wood Stairs,false
stairWood,1xtile.stairsWoodBirch@0,minecraft:birch_stairs,Birch Wood Stairs,false
stairWood,1xtile.stairsWoodJungle@0,minecraft:jungle_stairs,Jungle Wood Stairs,false
stairWood,1xtile.stairsWoodAcacia@0,minecraft:acacia_stairs,Acacia Wood Stairs,false
stairWood,1xtile.stairsWoodDarkOak@0,minecraft:dark_oak_stairs,Dark Oak Wood Stairs,false
stairWood,1xtile.divineStairs@0,divinerpg:divineStairs,Divine Stairs,false
stairWood,1xtile.frozenStairs@0,divinerpg:frozenStairs,Frozen Stairs,false
stairWood,1xtile.edenStairs@0,divinerpg:edenStairs,Eden Stairs,false
stairWood,1xtile.wildwoodStairs@0,divinerpg:wildwoodStairs,Wildwood Stairs,false
stairWood,1xtile.apalachiaStairs@0,divinerpg:apalachiaStairs,Apalachia Stairs,false
stairWood,1xtile.skythernStairs@0,divinerpg:skythernStairs,Skythern Stairs,false
stairWood,1xtile.mortumStairs@0,divinerpg:mortumStairs,Mortum Stairs,false
stairWood,1xtile.redwoodStairs@0,BiomesOPlenty:redwoodStairs,Redwood Wood Stairs,false
stairWood,1xtile.willowStairs@0,BiomesOPlenty:willowStairs,Willow Wood Stairs,false
stairWood,1xtile.sacredoakStairs@0,BiomesOPlenty:sacredoakStairs,Sacred Oak Wood Stairs,false
stairWood,1xtile.firStairs@0,BiomesOPlenty:firStairs,Fir Wood Stairs,false
stairWood,1xtile.cherryStairs@0,BiomesOPlenty:cherryStairs,Cherry Wood Stairs,false
stairWood,1xtile.darkStairs@0,BiomesOPlenty:darkStairs,Dark Wood Stairs,false
stairWood,1xtile.magicStairs@0,BiomesOPlenty:magicStairs,Magic Wood Stairs,false
stairWood,1xtile.palmStairs@0,BiomesOPlenty:palmStairs,Palm Wood Stairs,false
stairWood,1xtile.mangroveStairs@0,BiomesOPlenty:mangroveStairs,Mangrove Wood Stairs,false
stairWood,1xtile.etherealStairs@0,BiomesOPlenty:etherealStairs,Ethereal Wood Stairs,false
stairWood,1xtile.pineStairs@0,BiomesOPlenty:pineStairs,Pine Wood Stairs,false
stairWood,1xtile.hellBarkStairs@0,BiomesOPlenty:hellBarkStairs,Hellbark Wood Stairs,false
stairWood,1xtile.jacarandaStairs@0,BiomesOPlenty:jacarandaStairs,Jacaranda Wood Stairs,false
stairWood,1xtile.mahoganyStairs@0,BiomesOPlenty:mahoganyStairs,Mahogany Wood Stairs,false
stairWood,1xtile.for.stairs@32767,Forestry:stairs,(wildcard),true
stairWood,1xtile.for.stairsFireproof@32767,Forestry:stairsFireproof,(wildcard),true
stairWood,1xtile.witchery:stairswoodalder@32767,witchery:stairswoodalder,(wildcard),true
stairWood,1xtile.witchery:stairswoodhawthorn@32767,witchery:stairswoodhawthorn,(wildcard),true
stairWood,1xtile.witchery:stairswoodrowan@32767,witchery:stairswoodrowan,(wildcard),true
stairWood,1xtile.blockStairsSilverwood@0,Thaumcraft:blockStairsSilverwood,Silverwood Stairs,false
stairWood,1xtile.blockStairsGreatwood@0,Thaumcraft:blockStairsGreatwood,Greatwood Stairs,false
steelRod,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
stickAluminum,1xitem.ImmersiveEngineering.material@16,ImmersiveEngineering:material,Aluminium Rod,false
stickIron,1xitem.ImmersiveEngineering.material@14,ImmersiveEngineering:material,Iron Rod,false
stickSteel,1xitem.ImmersiveEngineering.material@15,ImmersiveEngineering:material,Steel Rod,false
stickWood,1xitem.stick@0,minecraft:stick,Stick,false
stickWood,1xtile.bamboo@0,BiomesOPlenty:bamboo,Bamboo,false
stickWood,1xtile.plants@8,BiomesOPlenty:plants,River Cane,false
stone,1xtile.stone@0,minecraft:stone,Stone,false
stone,1xtile.mfr.decorative.stone@0,MineFactoryReloaded:stone,Smooth Blackstone,false
stone,1xtile.mfr.decorative.stone@1,MineFactoryReloaded:stone,Smooth Whitestone,false
stone,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stone,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stone,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stone,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stone,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stone,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stone,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stone,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stone,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stone,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stone,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stone,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
stone,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stone,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stone,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stone,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stoneAndesite,1xtile.stone@0,Botania:stone,Andesite,false
stoneAndesite,1xtile.chisel.andesite@0,chisel:andesite,Andesite,false
stoneAndesiteBricks,1xtile.stone@8,Botania:stone,Andesite Bricks,false
stoneAndesiteChiseled,1xtile.stone@12,Botania:stone,Chiseled Andesite Brick,false
stoneAndesitePolished,1xtile.stone@4,Botania:stone,Polished Andesite,false
stoneBasalt,1xtile.stone@1,Botania:stone,Basalt,false
stoneBasaltBricks,1xtile.stone@9,Botania:stone,Basalt Bricks,false
stoneBasaltChiseled,1xtile.stone@13,Botania:stone,Chiseled Basalt Brick,false
stoneBasaltPolished,1xtile.stone@5,Botania:stone,Polished Basalt,false
stoneBlack,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stoneBlue,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stoneBrown,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stoneCyan,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stoneDiorite,1xtile.stone@2,Botania:stone,Diorite,false
stoneDiorite,1xtile.chisel.diorite@0,chisel:diorite,Diorite,false
stoneDioriteBricks,1xtile.stone@10,Botania:stone,Diorite Bricks,false
stoneDioriteChiseled,1xtile.stone@14,Botania:stone,Chiseled Diorite Brick,false
stoneDioritePolished,1xtile.stone@6,Botania:stone,Polished Diorite,false
stoneGranite,1xtile.stone@3,Botania:stone,Granite,false
stoneGranite,1xtile.chisel.granite@0,chisel:granite,Granite,false
stoneGraniteBricks,1xtile.stone@11,Botania:stone,Granite Bricks,false
stoneGraniteChiseled,1xtile.stone@15,Botania:stone,Chiseled Granite Brick,false
stoneGranitePolished,1xtile.stone@7,Botania:stone,Polished Granite,false
stoneGray,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stoneGreen,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stoneLightBlue,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stoneLightGray,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stoneLime,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stoneMagenta,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stoneMossy,1xtile.stonebricksmooth@1,minecraft:stonebrick,Mossy Stone Bricks,false
stoneMossy,1xtile.stoneMoss@0,minecraft:mossy_cobblestone,Moss Stone,false
stoneOrange,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stonePink,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stonePurple,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stoneRed,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stoneRod,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,Stone Tool Rod,false
stoneWhite,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stoneYellow,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
thaumiumRod,1xitem.tconstruct.ToolRod@31,TConstruct:toolRod,Thaumium Tool Rod,false
thermalexpansion:machineBronze,1xitem.thermalfoundation.material@137,ThermalFoundation:material,Bronze Gear,false
thermalexpansion:machineBronze,1xitem.for.gearBronze@0,Forestry:gearBronze,Bronze Gear,false
thermalexpansion:machineCopper,1xitem.thermalfoundation.material@128,ThermalFoundation:material,Copper Gear,false
thermalexpansion:machineCopper,1xitem.for.gearCopper@0,Forestry:gearCopper,Copper Gear,false
thermalexpansion:machineElectrum,1xitem.thermalfoundation.material@135,ThermalFoundation:material,Electrum Gear,false
thermalexpansion:machineEnderium,1xitem.thermalfoundation.material@140,ThermalFoundation:material,Enderium Gear,false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@0,ThermalExpansion:Frame,Machine Frame (Basic),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@1,ThermalExpansion:Frame,Machine Frame (Hardened),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@2,ThermalExpansion:Frame,Machine Frame (Reinforced),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@3,ThermalExpansion:Frame,Machine Frame (Resonant),false
thermalexpansion:machineGold,1xitem.thermalfoundation.material@13,ThermalFoundation:material,Gold Gear,false
thermalexpansion:machineGold,1xitem.goldGearItem@0,BuildCraft|Core:goldGearItem,Gold Gear,false
thermalexpansion:machineInvar,1xitem.thermalfoundation.material@136,ThermalFoundation:material,Invar Gear,false
thermalexpansion:machineIron,1xitem.thermalfoundation.material@12,ThermalFoundation:material,Iron Gear,false
thermalexpansion:machineIron,1xitem.ironGearItem@0,BuildCraft|Core:ironGearItem,Iron Gear,false
thermalexpansion:machineIron,1xitem.railcraft.part.gear@1,Railcraft:part.gear,Iron Gear,false
thermalexpansion:machineIron,1xthaumicenergistics.item.material@2,thaumicenergistics:material,Iron Gear,false
thermalexpansion:machineLead,1xitem.thermalfoundation.material@131,ThermalFoundation:material,Lead Gear,false
thermalexpansion:machineLumium,1xitem.thermalfoundation.material@139,ThermalFoundation:material,Lumium Gear,false
thermalexpansion:machineMithril,1xitem.thermalfoundation.material@134,ThermalFoundation:material,Mana Infused Gear,false
thermalexpansion:machineNickel,1xitem.thermalfoundation.material@132,ThermalFoundation:material,Ferrous Gear,false
thermalexpansion:machinePlatinum,1xitem.thermalfoundation.material@133,ThermalFoundation:material,Shiny Gear,false
thermalexpansion:machineSignalum,1xitem.thermalfoundation.material@138,ThermalFoundation:material,Signalum Gear,false
thermalexpansion:machineSilver,1xitem.thermalfoundation.material@130,ThermalFoundation:material,Silver Gear,false
thermalexpansion:machineTin,1xitem.thermalfoundation.material@129,ThermalFoundation:material,Tin Gear,false
thermalexpansion:machineTin,1xitem.for.gearTin@0,Forestry:gearTin,Tin Gear,false
torchStone,1xtile.decoration.stonetorch@0,TConstruct:decoration.stonetorch,Torch,false
travelgearCloakBase,1xitem.TravellersGear.simpleGear@0,TravellersGear:simpleGear,Cloak,false
travelgearShoulderBase,1xitem.TravellersGear.simpleGear@4,TravellersGear:simpleGear,Pauldrons,false
travelgearVambraceBase,1xitem.TravellersGear.simpleGear@5,TravellersGear:simpleGear,Vambraces,false
treatedStick,1xitem.ImmersiveEngineering.material@0,ImmersiveEngineering:material,Treated Stick,false
treeLeaves,1xtile.leaves@32767,minecraft:leaves,(wildcard),true
treeLeaves,1xtile.leaves@32767,minecraft:leaves2,(wildcard),true
treeLeaves,1xic2.blockRubLeaves@32767,IC2:blockRubLeaves,(wildcard),true
treeLeaves,1xtile.colorizedLeaves1@32767,BiomesOPlenty:colorizedLeaves1,(wildcard),true
treeLeaves,1xtile.colorizedLeaves2@32767,BiomesOPlenty:colorizedLeaves2,(wildcard),true
treeLeaves,1xtile.leaves1@32767,BiomesOPlenty:leaves1,(wildcard),true
treeLeaves,1xtile.leaves2@32767,BiomesOPlenty:leaves2,(wildcard),true
treeLeaves,1xtile.leaves3@32767,BiomesOPlenty:leaves3,(wildcard),true
treeLeaves,1xtile.leaves4@32767,BiomesOPlenty:leaves4,(wildcard),true
treeLeaves,1xtile.appleLeaves@32767,BiomesOPlenty:appleLeaves,(wildcard),true
treeLeaves,1xtile.persimmonLeaves@32767,BiomesOPlenty:persimmonLeaves,(wildcard),true
treeLeaves,1xtile.for.leaves@32767,Forestry:leaves,(wildcard),true
treeLeaves,1xtile.witchery:witchleaves@32767,witchery:witchleaves,(wildcard),true
treeLeaves,1xtile.TFLeaves@32767,TwilightForest:tile.TFLeaves,(wildcard),true
treeLeaves,1xtile.TFMagicLeaves@32767,TwilightForest:tile.TFMagicLeaves,(wildcard),true
treeLeaves,1xtile.blockMagicalLeaves@32767,Thaumcraft:blockMagicalLeaves,(wildcard),true
treeSapling,1xtile.sapling@32767,minecraft:sapling,(wildcard),true
treeSapling,1xic2.blockRubSapling@32767,IC2:blockRubSapling,(wildcard),true
treeSapling,1xtile.mfr.rubberwood.sapling@0,MineFactoryReloaded:rubberwood.sapling,Rubber Sapling,false
treeSapling,1xtile.blockCustomPlant@0,Thaumcraft:blockCustomPlant,Greatwood Sapling,false
treeSapling,1xtile.blockCustomPlant@1,Thaumcraft:blockCustomPlant,Silverwood Sapling,false
treeSapling,1xtile.saplings@32767,BiomesOPlenty:saplings,(wildcard),true
treeSapling,1xtile.colorizedSaplings@32767,BiomesOPlenty:colorizedSaplings,(wildcard),true
treeSapling,1xitem.for.sapling@32767,Forestry:sapling,(wildcard),true
treeSapling,1xtile.for.saplingGE@32767,Forestry:saplingGE,(wildcard),true
treeSapling,1xtile.witchery:witchsapling@32767,witchery:witchsapling,(wildcard),true
treeSapling,1xtile.BlockWarpwoodSapling@0,TaintedMagic:BlockWarpwoodSapling,Warpwood Sapling,false
treeSapling,1xtile.TFSapling@32767,TwilightForest:tile.TFSapling,(wildcard),true
turbineBearing,1xtile.blockTurbinePart.0@4,BigReactors:BRTurbinePart,Turbine Rotor Bearing,false
turbineController,1xtile.blockTurbinePart.0@1,BigReactors:BRTurbinePart,Turbine Controller,false
turbineFluidPort,1xtile.blockTurbinePart.0@3,BigReactors:BRTurbinePart,Turbine Fluid Port,false
