ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
Killer Joe,tile.blockKillerJoe,1910,0,21xMetallum;10xPotentia;10xIgnis;6xTerra;2xTenebrae;7xVitreus;1xExanimis;3xMortuus;4xSpiritus;3xCorpus;1xOrdo;1xSensus;7xLucrum;1xVinculum
Chest Cart,item.minecartChest,342,32767,3xVacuos;4xArbor
Tank Cart,item.railcraft.cart.tank,6035,0,
Melding Mirror,tile.blockMirrorAlt,939,0,3xIter;2xTenebrae;2xPermutatio;2xAlienis;6xMetallum
Dense ME Conduit,item.itemMEConduit,6638,15,
Dense ME Conduit,item.itemMEConduit,6638,14,
Dense ME Conduit,item.itemMEConduit,6638,13,
Dense ME Conduit,item.itemMEConduit,6638,12,
Dense ME Conduit,item.itemMEConduit,6638,11,
Dense ME Conduit,item.itemMEConduit,6638,10,
Dense ME Conduit,item.itemMEConduit,6638,9,
Dense ME Conduit,item.itemMEConduit,6638,8,
Dense ME Conduit,item.itemMEConduit,6638,7,
Dense ME Conduit,item.itemMEConduit,6638,6,
Dense ME Conduit,item.itemMEConduit,6638,5,
Dense ME Conduit,item.itemMEConduit,6638,4,
Dense ME Conduit,item.itemMEConduit,6638,3,
Dense ME Conduit,item.itemMEConduit,6638,2,
Dense ME Conduit,item.itemMEConduit,6638,1,
ME Conduit,item.itemMEConduit,6638,0,
Leech Chest,tile.witchery:leechchest,2335,0,2xHerba;3xVacuos;1xFames
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,15,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,14,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,13,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,12,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,11,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,10,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,9,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,8,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,7,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,6,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,5,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,4,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,3,
Insulated Redstone Conduit,item.itemRedstoneConduit,6634,2,
Conduit Switch,item.itemRedstoneConduit,6634,1,3xMachina
Redstone Conduit,item.itemRedstoneConduit,6634,0,
Wispy Cotton,tile.witchery:somniancotton,2286,0,1xHerba;1xLux
Viaduct (Untreated),tile.thermaldynamics.duct,2250,3,6xMetallum;2xVitreus
Long Range Linking Viaduct,tile.thermaldynamics.duct,2250,2,4xMetallum;2xVitreus;4xIter;4xAlienis
Long Range Viaduct,tile.thermaldynamics.duct,2250,1,5xMetallum;2xVitreus;8xIter
Viaduct,tile.thermaldynamics.duct,2250,0,4xMetallum;1xVitreus;4xIter
Golden Leggings,item.leggingsGold,316,32767,15xMetallum;10xLucrum;1xSuperbia
Multimeter,item.thermalexpansion.tool,5640,0,15xMetallum;1xPermutatio;1xOrdo;4xPotentia;3xMachina;2xSensus;2xInstrumentum
Brewing Stand,item.brewingStand,379,32767,3xIgnis;1xPraecantatio;2xTerra;2xPerditio
Brewing Stand,item.brewingStand,379,0,2xFabrico;2xAqua;3xIgnis;1xPraecantatio;2xTerra;2xPerditio
Potato,item.potato,392,0,1xMessis;1xFames;1xTerra
Diorite,tile.chisel.diorite,1589,0,
Iron Ore,tile.oreIron,15,0,1xTerra;3xMetallum
Mycelium,tile.mycel,110,0,1xTerra;1xHerba
RedNet Energy Cable,tile.mfr.cable.redstone,819,3,1xCognitio;1xMachina;3xPotentia;1xVitreus
RedNet Energy Cable,tile.mfr.cable.redstone,819,2,4xPotentia;2xMachina;1xCognitio
RedNet Cable,tile.mfr.cable.redstone,819,1,1xCognitio;1xMachina;1xVitreus
RedNet Cable,tile.mfr.cable.redstone,819,0,1xCognitio;1xMachina
Ender-Lily Seeds,tile.extrautils:plant/ender_lilly,1989,32767,
Ender-Lily Seeds,tile.extrautils:plant/ender_lilly,1989,0,1xTenebrae;1xHerba;20xAlienis;2xPraecantatio;4xIter
Trash Can,tile.extrautils:trashcan,1981,0,9xTerra;8xPerditio;11xVacuos;4xArbor
Fish Nugget,item.ItemNuggetFish,5100,32767,1xFames
Eden Planks,tile.edenPlanks,562,0,1xArbor
ME Quantum Ring,tile.appliedenergistics2.BlockQuantumRing,759,0,4xMetallum;6xPotentia;4xLucrum;9xCognitio;5xVitreus;2xPerditio
Huge Mushgloom,tile.HugeGloomBlock,1545,32767,2xHerba;1xTenebrae;1xLux
Stellar Helm,item.stellar_helmet,7606,8,
Stellar Helm,item.stellar_helmet,7606,15,
Stellar Helm,item.stellar_helmet,7606,14,
Stellar Helm,item.stellar_helmet,7606,13,
Stellar Helm,item.stellar_helmet,7606,12,
Stellar Helm,item.stellar_helmet,7606,11,
Stellar Helm,item.stellar_helmet,7606,10,
Stellar Helm,item.stellar_helmet,7606,9,
Stellar Helm,item.stellar_helmet,7606,32767,
Stellar Helm,item.stellar_helmet,7606,7,
Stellar Helm,item.stellar_helmet,7606,6,
Stellar Helm,item.stellar_helmet,7606,5,
Stellar Helm,item.stellar_helmet,7606,4,
Stellar Helm,item.stellar_helmet,7606,3,
Stellar Helm,item.stellar_helmet,7606,2,
Stellar Helm,item.stellar_helmet,7606,1,
Stellar Helm,item.stellar_helmet,7606,0,
Sewage,fluid.mfr.sewage.still,842,32767,4xVenenum;2xBestia;2xAqua;1xVitium
Death's Robe,item.witchery:deathsrobe,7112,0,1xPannus;4xMortuus;2xTutamen;2xIgnis
Vibration Chamber,tile.appliedenergistics2.BlockVibrationChamber,772,0,4xMetallum;6xTerra;6xPerditio;5xVitreus;6xPotentia
Block of Iron,tile.blockIron,42,32767,27xMetallum
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,15,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,14,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,13,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,12,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,11,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,10,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,9,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,8,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,7,
Vivid Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,6,
Energetic Silver Grinding Ball,item.itemGrindingBallEndergy,7598,5,
Crystalline Pink Slime Grinding Ball,item.itemGrindingBallEndergy,7598,4,
Stellar Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,3,
Melodic Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,2,
Crystalline Alloy Grinding Ball,item.itemGrindingBallEndergy,7598,1,
Clay Compound Grinding Ball,item.itemGrindingBallEndergy,7598,0,
Sludge,fluid.mfr.sludge.still,841,32767,4xVenenum;2xTerra;2xAqua;1xMortuus
Ember Heart,item.netherHeart,5180,0,6xIgnis;6xPraecantatio;5xBestia
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,15,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,14,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,13,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,12,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,11,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,10,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,9,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,8,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,7,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,6,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,5,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,4,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,3,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,2,
Item Conduit Speed Downgrade,item.itemExtractSpeedUpgrade,6643,1,21xMetallum;6xPotentia;9xIgnis;3xOrdo;3xSensus;1xLimus
Item Conduit Speed Upgrade,item.itemExtractSpeedUpgrade,6643,0,24xMetallum;6xPotentia;9xIgnis;3xOrdo;3xSensus;1xMachina;3xMotus
Sword of the Cosmos,item.infinity_sword,5457,0,60xTerminus;999xTelum;999xMortuus;100xAlienis
Trollvidr,tile.TrollVidr,1546,32767,2xHerba
Oak Wood Planks,tile.wood,5,32767,1xArbor
Kettle,tile.witchery:kettle,2337,0,6xMetallum;4xVitreus;4xLucrum;4xPotentia;2xPraecantatio;4xAqua;8xFabrico
Paintbrush,item.extrautils:paintbrush,6693,0,1xArbor
1k ME Storage Cell,item.appliedenergistics2.ItemBasicStorageCell.1k,4979,0,2xPotentia;1xMachina;5xVitreus;2xLucrum;3xCognitio;4xMetallum
Magma Cream,item.magmaCream,378,32767,1xLimus
Bricks,tile.brick,45,32767,3xTerra;3xIgnis
Player Compass,item.witchery:playercompass,7082,0,2xSensus;1xHumanus;2xPraecantatio
Eager Chest,tile.blockEagerChest,909,0,9xArbor;3xLucrum;1xAlienis;5xPermutatio;1xPraecantatio;3xOrdo
PortaSpawner,item.mfr.portaspawner,5026,32767,1xVitreus;14xAlienis;14xPraecantatio;6xOrdo;6xLux;6xInfernus;6xSuperbia;4xBestia;4xExanimis;4xIter;8xPermutatio
Mushroom Soup,fluid.mfr.mushroomsoup.still,848,32767,3xFames;1xHerba;1xTenebrae;1xAqua
Colored Stone (Black Frequency),tile.extrautils:color_stone,1960,15,4xTerra;1xSensus
Colored Stone (Red Frequency),tile.extrautils:color_stone,1960,14,4xTerra;1xSensus
Colored Stone (Green Frequency),tile.extrautils:color_stone,1960,13,4xTerra;1xSensus
Colored Stone (Brown Frequency),tile.extrautils:color_stone,1960,12,4xTerra;1xSensus
Colored Stone (Blue Frequency),tile.extrautils:color_stone,1960,11,4xTerra;1xSensus
Colored Stone (Purple Frequency),tile.extrautils:color_stone,1960,10,4xTerra;1xSensus
Colored Stone (Cyan Frequency),tile.extrautils:color_stone,1960,9,4xTerra;1xSensus
Colored Stone (Light Gray Frequency),tile.extrautils:color_stone,1960,8,4xTerra;1xSensus
Colored Stone (Gray Frequency),tile.extrautils:color_stone,1960,7,4xTerra;1xSensus
Colored Stone (Pink Frequency),tile.extrautils:color_stone,1960,6,4xTerra;1xSensus
Colored Stone (Lime Frequency),tile.extrautils:color_stone,1960,5,4xTerra;1xSensus
Colored Stone (Yellow Frequency),tile.extrautils:color_stone,1960,4,4xTerra;1xSensus
Colored Stone (Light Blue Frequency),tile.extrautils:color_stone,1960,3,4xTerra;1xSensus
Colored Stone (Magenta Frequency),tile.extrautils:color_stone,1960,2,4xTerra;1xSensus
Colored Stone (Orange Frequency),tile.extrautils:color_stone,1960,1,4xTerra;1xSensus
Colored Stone (White Frequency),tile.extrautils:color_stone,1960,0,4xTerra;1xSensus
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,8,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,15,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,14,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,13,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,12,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,11,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,10,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,9,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,32767,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,7,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,6,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,5,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,4,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,3,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,2,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,1,
Concentrated Cloud Seed,tile.fluid.cloud_seed_concentrated,1934,0,
Transcendent Blood Orb,item.transcendentBloodOrb,5246,32767,32xVictus;16xInfernus;16xPraecantatio;16xVitreus
Molecular Assembler,tile.appliedenergistics2.BlockMolecularAssembler,780,0,4xMetallum;6xVitreus;12xPotentia;3xMachina;3xCognitio;8xFabrico
Watering Can,item.extrautils:watering_can,6708,32767,1xAqua;1xVictus;2xTerra
The Ender MKII,item.endSteel_sword,7608,8,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,15,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,14,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,13,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,12,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,11,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,10,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,9,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,32767,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,7,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,6,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,5,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,4,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,3,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,2,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,1,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
The Ender MKII,item.endSteel_sword,7608,0,6xMetallum;3xPotentia;6xIgnis;3xTerra;1xTenebrae
Poppet Shelf Compass,item.witchery:shelfcompass,7072,0,2xSensus;3xVitreus;2xPraecantatio
Crafting Card,item.appliedenergistics2.ItemMaterial,4991,53,4xMetallum;2xLucrum;2xPotentia;5xVitreus;6xCognitio;4xFabrico
Blank Pattern,item.appliedenergistics2.ItemMaterial,4991,52,5xVitreus;4xMetallum;1xSensus;2xLux
Quantum Entangled Singularity,item.appliedenergistics2.ItemMaterial,4991,48,8xPotentia;8xPermutatio;4xMotus;4xAlienis
Singularity,item.appliedenergistics2.ItemMaterial,4991,47,10xTenebrae;10xVacuos;10xPerditio
Sky Stone Dust,item.appliedenergistics2.ItemMaterial,4991,45,2xAlienis;1xTenebrae;2xPerditio
Annihilation Core,item.appliedenergistics2.ItemMaterial,4991,44,2xVitreus;6xPotentia;2xPerditio;1xMachina;2xLucrum;3xCognitio
Formation Core,item.appliedenergistics2.ItemMaterial,4991,43,2xVitreus;6xPotentia;2xPerditio;1xMachina;2xLucrum;3xCognitio
Wireless Booster,item.appliedenergistics2.ItemMaterial,4991,42,2xVitreus;6xPotentia;2xPerditio;2xAlienis;2xMotus;4xMetallum
Wireless Receiver,item.appliedenergistics2.ItemMaterial,4991,41,2xVitreus;6xPotentia;2xPerditio;4xAlienis;4xIter;4xMetallum
ME Storage Housing,item.appliedenergistics2.ItemMaterial,4991,39,5xVitreus;4xMetallum;2xPotentia;1xMachina
64k ME Storage Component,item.appliedenergistics2.ItemMaterial,4991,38,2xLux;2xPotentia;5xVitreus;4xLucrum;9xCognitio;4xMetallum
16k ME Storage Component,item.appliedenergistics2.ItemMaterial,4991,37,2xLux;2xPotentia;5xVitreus;4xLucrum;9xCognitio;4xMetallum
4k ME Storage Component,item.appliedenergistics2.ItemMaterial,4991,36,2xPotentia;1xMachina;5xVitreus;6xCognitio;4xMetallum;2xLucrum
1k ME Storage Component,item.appliedenergistics2.ItemMaterial,4991,35,2xPotentia;1xMachina;2xVitreus;2xLucrum;1xSensus;3xCognitio
128? Spatial Component,item.appliedenergistics2.ItemMaterial,4991,34,4xVitreus;6xPotentia;4xAlienis;4xIter;4xLucrum;9xCognitio
16? Spatial Component,item.appliedenergistics2.ItemMaterial,4991,33,4xVitreus;6xPotentia;4xAlienis;4xIter;4xLucrum;9xCognitio
2? Spatial Component,item.appliedenergistics2.ItemMaterial,4991,32,4xVitreus;6xPotentia;4xAlienis;4xIter;4xLucrum;9xCognitio
Inverter Card,item.appliedenergistics2.ItemMaterial,4991,31,5xVitreus;4xLucrum;4xMetallum;2xPotentia;1xMachina;6xCognitio
Acceleration Card,item.appliedenergistics2.ItemMaterial,4991,30,5xVitreus;4xLucrum;4xMetallum;6xPotentia;1xMachina;6xCognitio
Fuzzy Card,item.appliedenergistics2.ItemMaterial,4991,29,5xVitreus;4xLucrum;4xMetallum;2xPotentia;6xCognitio;4xPannus
Advanced Card,item.appliedenergistics2.ItemMaterial,4991,28,5xVitreus;4xLucrum;4xMetallum;2xPotentia;1xMachina;6xCognitio
Capacity Card,item.appliedenergistics2.ItemMaterial,4991,27,4xMetallum;2xLucrum;2xPotentia;1xMachina;5xVitreus;6xCognitio
Redstone Card,item.appliedenergistics2.ItemMaterial,4991,26,4xMetallum;2xLucrum;2xPotentia;5xVitreus;6xCognitio;2xSensus
Basic Card,item.appliedenergistics2.ItemMaterial,4991,25,4xMetallum;2xLucrum;2xPotentia;1xMachina;5xVitreus;6xCognitio
Engineering Processor,item.appliedenergistics2.ItemMaterial,4991,24,2xPotentia;1xMachina;4xVitreus;4xLucrum;1xSensus;9xCognitio
Calculation Processor,item.appliedenergistics2.ItemMaterial,4991,23,2xPotentia;1xMachina;5xVitreus;1xSensus;6xCognitio;1xMetallum
Logic Processor,item.appliedenergistics2.ItemMaterial,4991,22,2xPotentia;1xMachina;2xLucrum;1xSensus;3xCognitio;1xMetallum
Printed Silicon,item.appliedenergistics2.ItemMaterial,4991,20,1xIgnis;1xSensus;1xOrdo;27xMetallum
Inscriber Silicon Press,item.appliedenergistics2.ItemMaterial,4991,19,27xMetallum
Printed Logic Circuit,item.appliedenergistics2.ItemMaterial,4991,18,27xMetallum;2xLucrum
Printed Engineering Circuit,item.appliedenergistics2.ItemMaterial,4991,17,4xVitreus;4xLucrum;27xMetallum
Printed Calculation Circuit,item.appliedenergistics2.ItemMaterial,4991,16,5xVitreus;27xMetallum
Inscriber Logic Press,item.appliedenergistics2.ItemMaterial,4991,15,27xMetallum
Inscriber Engineering Press,item.appliedenergistics2.ItemMaterial,4991,14,27xMetallum
Inscriber Calculation Press,item.appliedenergistics2.ItemMaterial,4991,13,27xMetallum
Pure Fluix Crystal,item.appliedenergistics2.ItemMaterial,4991,12,5xVitreus;6xPotentia
Pure Nether Quartz Crystal,item.appliedenergistics2.ItemMaterial,4991,11,5xVitreus;1xPotentia
Pure Certus Quartz Crystal,item.appliedenergistics2.ItemMaterial,4991,10,5xVitreus
Fluix Pearl,item.appliedenergistics2.ItemMaterial,4991,9,2xVitreus;6xPotentia;2xPerditio;4xAlienis;2xPraecantatio;4xIter
Fluix Dust,item.appliedenergistics2.ItemMaterial,4991,8,2xVitreus;6xPotentia;2xPerditio
Fluix Crystal,item.appliedenergistics2.ItemMaterial,4991,7,2xVitreus;6xPotentia
Matter Ball,item.appliedenergistics2.ItemMaterial,4991,6,4xLimus;4xTerra;4xVolatus
Flour,item.appliedenergistics2.ItemMaterial,4991,4,2xMessis;1xFames;2xPerditio
Nether Quartz Dust,item.appliedenergistics2.ItemMaterial,4991,3,3xVitreus;2xInfernus;2xPerditio
Certus Quartz Dust,item.appliedenergistics2.ItemMaterial,4991,2,2xVitreus;2xPerditio
Charged Certus Quartz Crystal,item.appliedenergistics2.ItemMaterial,4991,1,2xVitreus;4xPotentia
Certus Quartz Crystal,item.appliedenergistics2.ItemMaterial,4991,0,2xVitreus
Necromancer Robes,item.witchery:necromancerrobe,7093,0,6xPannus;4xBestia;5xTutamen;3xPraecantatio;2xExanimis
Block of Diamond,tile.blockDiamond,57,32767,27xVitreus;27xLucrum
Tin Gear Bushing,item.railcraft.part.gear,6018,3,1xMetallum;1xOrdo;1xMachina
Steel Gear,item.railcraft.part.gear,6018,2,8xMetallum;2xOrdo;4xMachina
Iron Gear,item.railcraft.part.gear,6018,1,4xMetallum;1xOrdo;4xMachina
Gold-Plate Gear,item.railcraft.part.gear,6018,0,4xMetallum;1xOrdo;2xMachina;2xLucrum
Road Light (Inverted),tile.mfr.road,831,4,3xIter;1xTerra;1xSensus;3xLux
Road Light (Inverted),tile.mfr.road,831,3,3xIter;1xTerra;1xSensus;3xLux
Road Light,tile.mfr.road,831,2,3xIter;1xTerra;1xSensus;3xLux
Road Light,tile.mfr.road,831,1,5xIter;2xSensus;1xPotentia;4xLux;1xTerra
Road,tile.mfr.road,831,0,3xIter;1xTerra;1xSensus
Safari Net (Single-Use),item.mfr.safarinet.singleuse,5023,32767,1xBestia;1xPannus;4xVinculum;4xSpiritus;2xInstrumentum
Clear Glass,tile.GlassBlock,2153,32767,
Mithril Ingot,item.npcMithrilIngot,6536,32767,
Colored Block of Redstone (Black Frequency),tile.extrautils:color_blockRedstone,1968,15,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Red Frequency),tile.extrautils:color_blockRedstone,1968,14,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Green Frequency),tile.extrautils:color_blockRedstone,1968,13,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Brown Frequency),tile.extrautils:color_blockRedstone,1968,12,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Blue Frequency),tile.extrautils:color_blockRedstone,1968,11,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Purple Frequency),tile.extrautils:color_blockRedstone,1968,10,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Cyan Frequency),tile.extrautils:color_blockRedstone,1968,9,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Light Gray Frequency),tile.extrautils:color_blockRedstone,1968,8,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Gray Frequency),tile.extrautils:color_blockRedstone,1968,7,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Pink Frequency),tile.extrautils:color_blockRedstone,1968,6,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Lime Frequency),tile.extrautils:color_blockRedstone,1968,5,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Yellow Frequency),tile.extrautils:color_blockRedstone,1968,4,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Light Blue Frequency),tile.extrautils:color_blockRedstone,1968,3,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Magenta Frequency),tile.extrautils:color_blockRedstone,1968,2,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (Orange Frequency),tile.extrautils:color_blockRedstone,1968,1,22xPotentia;10xMachina;1xSensus
Colored Block of Redstone (White Frequency),tile.extrautils:color_blockRedstone,1968,0,22xPotentia;10xMachina;1xSensus
Division Sigil,item.extrautils:divisionSigil,6697,32767,3xAlienis;1xAuram;4xFabrico;1xInstrumentum;5xPermutatio;9xSpiritus
Redstone Torch,tile.notGate,76,32767,1xPotentia;0xMachina
Certus Quartz Cutting Knife,item.appliedenergistics2.ToolCertusQuartzCuttingKnife,4961,0,1xArbor;4xMetallum;2xVitreus
Seeker Bow,item.seekerBow,6165,32767,3xCognitio;2xBestia;2xPannus;3xTelum;1xAer
Mature Spore Stalk,tile.blockTaintFibres,859,4,1xBestia;1xHerba;2xVitium
Spore Stalk,tile.blockTaintFibres,859,3,1xBestia;1xHerba;2xVitium
Tainted Plant,tile.blockTaintFibres,859,2,1xHerba;1xVitium
Tainted Grass,tile.blockTaintFibres,859,1,1xHerba;1xVitium
Fibrous Taint,tile.blockTaintFibres,859,0,1xVictus;2xVitium
Phantom Helm,item.phantomHelm,6146,32767,6xMetallum;6xTutamen;6xExanimis
Pumpkin Cart,item.railcraft.cart.pumpkin,6046,0,2xMessis;2xMotus;6xPerditio
Terrae,item.terrae,5241,32767,6xTerra;3xPotentia
Enchantment Table,tile.enchantmentTable,116,32767,6xVitreus;6xLucrum;6xTerra;6xIgnis;3xTenebrae
Enchantment Table,tile.enchantmentTable,116,0,8xPraecantatio;4xFabrico;6xVitreus;6xLucrum;6xTerra;6xIgnis;3xTenebrae
Acacia Wood Stairs,tile.stairsWoodAcacia,163,0,1xArbor
~~ERROR~~,tile.blockBuffer,1902,15,
~~ERROR~~,tile.blockBuffer,1902,14,
~~ERROR~~,tile.blockBuffer,1902,13,
~~ERROR~~,tile.blockBuffer,1902,12,
~~ERROR~~,tile.blockBuffer,1902,11,
